name,brand,year,fuel,price
TC 250   (2006-2011),HUSQVARNA,2009,2,4570
TC 450   (2006-2009),HUSQVARNA,2009,2,3472
TC 510   (2006-2010),HUSQVARNA,2009,2,7873
TE 250   (2006-2011),HUSQVARNA,2009,2,6738
TE 310   (2006-2010),HUSQVARNA,2009,2,9160
TE 449   (2006-2010),HUSQVARNA,2009,2,1905
TE 511   (2006-2010),HUSQVARNA,2009,2,6416
TE 610   (2009-2010),HUSQVARNA,2009,2,2749
TE 610E   (2006-2009),HUSQVARNA,2009,2,4484
WR 125   (2006-2011),HUSQVARNA,2009,2,7945
WR 250   (2006-2011),HUSQVARNA,2009,2,7952
WR 300   (2008-2011),HUSQVARNA,2009,2,2269
WRE 125   (2008-2010),HUSQVARNA,2009,2,5693
CR 125   (2006-2011),HUSQVARNA,2010,2,6344
SM 450 RR   (2008-2010),HUSQVARNA,2010,2,3791
SM 530 RR   (2008-2010),HUSQVARNA,2010,2,6981
SM 610   (2006-2010),HUSQVARNA,2010,2,2726
SMR 449   (2006-2010),HUSQVARNA,2010,2,9213
SMR 511   (2006-2010),HUSQVARNA,2010,2,6354
SMR 630   (2010),HUSQVARNA,2010,2,2598
SMS 125   (2006-2010),HUSQVARNA,2010,2,2906
TC 250   (2006-2011),HUSQVARNA,2010,2,9869
TC 449   (2010),HUSQVARNA,2010,2,5890
TC 510   (2006-2010),HUSQVARNA,2010,2,10126
TE 125   (2010),HUSQVARNA,2010,2,2016
TE 250   (2006-2011),HUSQVARNA,2010,2,1511
TE 310   (2006-2010),HUSQVARNA,2010,2,4923
TE 449   (2006-2010),HUSQVARNA,2010,2,7369
TE 511   (2006-2010),HUSQVARNA,2010,2,6014
TE 610   (2009-2010),HUSQVARNA,2010,2,5317
TE 630   (2010),HUSQVARNA,2010,2,6632
WR 125   (2006-2011),HUSQVARNA,2010,2,5545
WR 250   (2006-2011),HUSQVARNA,2010,2,8599
WR 300   (2008-2011),HUSQVARNA,2010,2,8326
WRE 125   (2008-2010),HUSQVARNA,2010,2,9096
WRE 125   (2010),HUSQVARNA,2010,2,5316
CR 125   (2006-2011),HUSQVARNA,2011,2,8502
CR 50   (2011-2013),HUSQVARNA,2011,2,6959
SM 50   (2011-2013),HUSQVARNA,2011,2,9136
SMR 125   (2011-2013),HUSQVARNA,2011,2,7291
SMR 449   (2011-2013),HUSQVARNA,2011,2,1755
SMR 511   (2011-2013),HUSQVARNA,2011,2,4608
SMR 630   (2011-2013),HUSQVARNA,2011,2,4515
SMS 125   (2011-2013),HUSQVARNA,2011,2,2484
TC 250   (2006-2011),HUSQVARNA,2011,2,2475
TC 449   (2011),HUSQVARNA,2011,2,10580
TE 125   (2011-2013),HUSQVARNA,2011,2,10069
TE 250   (2006-2011),HUSQVARNA,2011,2,2460
TE 250 MEO Replica   (2011),HUSQVARNA,2011,2,4131
TE 310   (2011-2013),HUSQVARNA,2011,2,7366
TE 449   (2011),HUSQVARNA,2011,2,10072
TE 511   (2011-2013),HUSQVARNA,2011,2,8926
TE 630   (2011-2013),HUSQVARNA,2011,2,6597
WR 125   (2006-2011),HUSQVARNA,2011,2,8665
WR 250   (2006-2011),HUSQVARNA,2011,2,5312
WR 300   (2008-2011),HUSQVARNA,2011,2,8422
WRE 125   (2011-2013),HUSQVARNA,2011,2,6462
CR 125   (2012-2013),HUSQVARNA,2012,2,5845
CR 50   (2011-2013),HUSQVARNA,2012,2,3683
CR 65   (2012-2013),HUSQVARNA,2012,2,5610
NUDA 900   (2012-2014),HUSQVARNA,2012,2,4361
NUDA 900R   (2012-2014),HUSQVARNA,2012,2,4495
SM 50   (2011-2013),HUSQVARNA,2012,2,8872
SMR 125   (2011-2013),HUSQVARNA,2012,2,3120
SMR 449   (2011-2013),HUSQVARNA,2012,2,4576
SMR 511   (2011-2013),HUSQVARNA,2012,2,4753
SMR 630   (2011-2013),HUSQVARNA,2012,2,1965
SMS 125   (2011-2013),HUSQVARNA,2012,2,2956
TC 250   (2012-2013),HUSQVARNA,2012,2,1724
TC 449   (2012-2013),HUSQVARNA,2012,2,2569
TE 125   (2011-2013),HUSQVARNA,2012,2,4451
TE 250   (2012-2013),HUSQVARNA,2012,2,2058
TE 310   (2011-2013),HUSQVARNA,2012,2,5235
TE 449   (2012-2013),HUSQVARNA,2012,2,6865
TE 449 ABS   (2012-2013),HUSQVARNA,2012,2,4399
TE 511   (2011-2013),HUSQVARNA,2012,2,10001
TE 630   (2011-2013),HUSQVARNA,2012,2,8914
TR650 Strada   (2012-2014),HUSQVARNA,2012,2,5702
WR 125   (2012-2013),HUSQVARNA,2012,2,3378
WR 250   (2012-2013),HUSQVARNA,2012,2,9217
WR 300   (2012-2013),HUSQVARNA,2012,2,3628
WRE 125   (2011-2013),HUSQVARNA,2012,2,3210
CR 125   (2012-2013),HUSQVARNA,2013,2,5165
CR 50   (2011-2013),HUSQVARNA,2013,2,8718
CR 65   (2012-2013),HUSQVARNA,2013,2,3991
NUDA 900   (2012-2014),HUSQVARNA,2013,2,7379
NUDA 900 ABS   (2013-2014),HUSQVARNA,2013,2,4314
NUDA 900R   (2012-2014),HUSQVARNA,2013,2,3913
NUDA 900R ABS   (2013-2014),HUSQVARNA,2013,2,2463
SM 50   (2011-2013),HUSQVARNA,2013,2,10468
SMR 125   (2011-2013),HUSQVARNA,2013,2,7481
SMR 449   (2011-2013),HUSQVARNA,2013,2,6903
SMR 511   (2011-2013),HUSQVARNA,2013,2,9468
SMR 630   (2011-2013),HUSQVARNA,2013,2,2466
SMS 125   (2011-2013),HUSQVARNA,2013,2,7144
TC 250   (2012-2013),HUSQVARNA,2013,2,2568
TC 449   (2012-2013),HUSQVARNA,2013,2,6843
TE 125   (2011-2013),HUSQVARNA,2013,2,10231
TE 250   (2012-2013),HUSQVARNA,2013,2,10072
TE 310   (2011-2013),HUSQVARNA,2013,2,10953
TE 449   (2012-2013),HUSQVARNA,2013,2,4043
TE 449 ABS   (2012-2013),HUSQVARNA,2013,2,7676
TE 511   (2011-2013),HUSQVARNA,2013,2,5413
TE 630   (2011-2013),HUSQVARNA,2013,2,9498
TR650 Strada   (2012-2014),HUSQVARNA,2013,2,8704
TR650 Terra   (2013-2014),HUSQVARNA,2013,2,6256
TR650 Terra ABS   (2013-2014),HUSQVARNA,2013,2,7268
WR 125   (2012-2013),HUSQVARNA,2013,2,10091
WR 250   (2012-2013),HUSQVARNA,2013,2,9712
WR 300   (2012-2013),HUSQVARNA,2013,2,4339
WRE 125   (2011-2013),HUSQVARNA,2013,2,8880
FC 250   (2014-2015),HUSQVARNA,2014,2,9109
FC 350   (2014-2015),HUSQVARNA,2014,2,3313
FC 450   (2014-2015),HUSQVARNA,2014,2,3443
FE 250   (2014-2015),HUSQVARNA,2014,2,10756
FE 350   (2014-2016),HUSQVARNA,2014,2,7802
FE 450   (2014-2016),HUSQVARNA,2014,2,3211
FE 501   (2014-2015),HUSQVARNA,2014,2,7893
NUDA 900   (2012-2014),HUSQVARNA,2014,2,3404
NUDA 900 ABS   (2013-2014),HUSQVARNA,2014,2,8375
NUDA 900R   (2012-2014),HUSQVARNA,2014,2,10869
NUDA 900R ABS   (2013-2014),HUSQVARNA,2014,2,7902
TC 125   (2014-2015),HUSQVARNA,2014,2,9595
TC 250   (2014-2015),HUSQVARNA,2014,2,2376
TC 85 17/14   (2014-2015),HUSQVARNA,2014,2,7440
TC 85 19/16   (2014-2015),HUSQVARNA,2014,2,10274
TE 125   (2014-2015),HUSQVARNA,2014,2,4342
TE 250   (2014-2016),HUSQVARNA,2014,2,7095
TE 300   (2014-2016),HUSQVARNA,2014,2,3443
TR650 Strada   (2012-2014),HUSQVARNA,2014,2,1618
TR650 Terra   (2013-2014),HUSQVARNA,2014,2,6333
TR650 Terra ABS   (2013-2014),HUSQVARNA,2014,2,5476
"701 Enduro   (2015-2016)",HUSQVARNA,2015,2,1676
"701 Supermoto   (2015-2016)",HUSQVARNA,2015,2,4832
FC 250   (2014-2015),HUSQVARNA,2015,2,4482
FC 350   (2014-2015),HUSQVARNA,2015,2,5769
FC 350   (2015-2016),HUSQVARNA,2015,2,8018
FC 450   (2014-2015),HUSQVARNA,2015,2,8453
FE 250   (2014-2015),HUSQVARNA,2015,2,2892
FE 350   (2014-2016),HUSQVARNA,2015,2,2123
FE 450   (2014-2016),HUSQVARNA,2015,2,8545
FE 501   (2014-2015),HUSQVARNA,2015,2,7246
TC 125   (2014-2015),HUSQVARNA,2015,2,7220
TC 250   (2014-2015),HUSQVARNA,2015,2,6387
TC 85 17/14   (2014-2015),HUSQVARNA,2015,2,7043
TC 85 19/16   (2014-2015),HUSQVARNA,2015,2,4487
TE 125   (2014-2015),HUSQVARNA,2015,2,10331
TE 125   (2015-2016),HUSQVARNA,2015,2,4867
TE 250   (2014-2016),HUSQVARNA,2015,2,1833
TE 300   (2014-2016),HUSQVARNA,2015,2,3486
"701 Enduro   (2015-2016)",HUSQVARNA,2016,2,7249
"701 Supermoto   (2015-2016)",HUSQVARNA,2016,2,9105
FC 350   (2015-2016),HUSQVARNA,2016,2,1900
FE 350   (2014-2016),HUSQVARNA,2016,2,7509
FE 450   (2014-2016),HUSQVARNA,2016,2,4609
TE 125   (2015-2016),HUSQVARNA,2016,2,3728
TE 250   (2014-2016),HUSQVARNA,2016,2,10886
TE 300   (2014-2016),HUSQVARNA,2016,2,1780
"701 Enduro   (modelo actual)",HUSQVARNA,2017,2,7446
"701 Supermoto   (modelo actual)",HUSQVARNA,2017,2,10606
FC 250   (2017-2020),HUSQVARNA,2017,2,5828
FC 350   (2017-2020),HUSQVARNA,2017,2,3827
FC 450   (2017-2020),HUSQVARNA,2017,2,6194
FE 250   (2017-2020),HUSQVARNA,2017,2,10711
FE 350   (2017-2020),HUSQVARNA,2017,2,10397
FE 450   (2017-2020),HUSQVARNA,2017,2,3726
FE 501   (2017-2020),HUSQVARNA,2017,2,10907
FS 450   (2017-2020),HUSQVARNA,2017,2,5936
SVARTPILEN 401   (modelo actual),HUSQVARNA,2017,2,4777
TC 125   (2017-2020),HUSQVARNA,2017,2,9959
TC 250   (2017-2020),HUSQVARNA,2017,2,3540
TC 50   (2017-2020),HUSQVARNA,2017,2,4345
TC 65   (2017-2020),HUSQVARNA,2017,2,4507
TC 85 16 / 16   (2017),HUSQVARNA,2017,2,3681
TC 85 17 / 14   (2017-2020),HUSQVARNA,2017,2,9215
TC 85 19 / 16   (2017-2020),HUSQVARNA,2017,2,3798
TC 85 19/16   (modelo actual),HUSQVARNA,2017,2,3292
TE 250   (2017),HUSQVARNA,2017,2,4740
TE 250i   (2017),HUSQVARNA,2017,2,7921
TE 300   (2017-2018),HUSQVARNA,2017,2,10794
TX 125   (2017),HUSQVARNA,2017,2,6211
VITPILEN 401   (modelo actual),HUSQVARNA,2017,2,1858
"701 Enduro   (modelo actual)",HUSQVARNA,2018,2,7525
"701 Supermoto   (modelo actual)",HUSQVARNA,2018,2,9603
FC 250   (2017-2020),HUSQVARNA,2018,2,5933
FC 350   (2017-2020),HUSQVARNA,2018,2,2851
FC 450   (2017-2020),HUSQVARNA,2018,2,10506
FE 250   (2017-2020),HUSQVARNA,2018,2,8538
FE 350   (2017-2020),HUSQVARNA,2018,2,8602
FE 450   (2017-2020),HUSQVARNA,2018,2,7123
FE 501   (2017-2020),HUSQVARNA,2018,2,7890
FS 450   (2017-2020),HUSQVARNA,2018,2,10633
SVARTPILEN 401   (modelo actual),HUSQVARNA,2018,2,8802
TC 125   (2017-2020),HUSQVARNA,2018,2,7846
TC 250   (2017-2020),HUSQVARNA,2018,2,7239
TC 50   (2017-2020),HUSQVARNA,2018,2,8074
TC 65   (2017-2020),HUSQVARNA,2018,2,4554
TC 85 17 / 14   (2017-2020),HUSQVARNA,2018,2,5886
TC 85 19 / 16   (2017-2020),HUSQVARNA,2018,2,3972
TC 85 19/16   (modelo actual),HUSQVARNA,2018,2,4320
TE 250i   (2018-2020),HUSQVARNA,2018,2,2156
TE 300   (2017-2018),HUSQVARNA,2018,2,4825
TE300i   (2018-2020),HUSQVARNA,2018,2,4710
TX 125   (2018-2019),HUSQVARNA,2018,2,9421
Vitpilen  701 (modelo actual),HUSQVARNA,2018,2,6457
VITPILEN 401   (modelo actual),HUSQVARNA,2018,2,7141
"701 Enduro   (modelo actual)",HUSQVARNA,2019,2,4839
"701 Supermoto   (modelo actual)",HUSQVARNA,2019,2,6032
FC 250   (2017-2020),HUSQVARNA,2019,2,3116
FC 350   (2017-2020),HUSQVARNA,2019,2,10044
FC 450   (2017-2020),HUSQVARNA,2019,2,9074
FE 250   (2017-2020),HUSQVARNA,2019,2,10441
FE 350   (2017-2020),HUSQVARNA,2019,2,9125
FE 450   (2017-2020),HUSQVARNA,2019,2,8702
FE 501   (2017-2020),HUSQVARNA,2019,2,7505
FS 450   (2017-2020),HUSQVARNA,2019,2,3785
SVARTPILEN 401   (modelo actual),HUSQVARNA,2019,2,9826
Svartpilen 701   (modelo actual),HUSQVARNA,2019,2,9450
TC 125   (2017-2020),HUSQVARNA,2019,2,2477
TC 250   (2017-2020),HUSQVARNA,2019,2,4210
TC 50   (2017-2020),HUSQVARNA,2019,2,3005
TC 65   (2017-2020),HUSQVARNA,2019,2,6427
TC 85 17 / 14   (2017-2020),HUSQVARNA,2019,2,9614
TC 85 19 / 16   (2017-2020),HUSQVARNA,2019,2,3494
TC 85 19/16   (modelo actual),HUSQVARNA,2019,2,7943
TE 250i   (2018-2020),HUSQVARNA,2019,2,7838
TE 300i   (2019-2020),HUSQVARNA,2019,2,7953
TE300i   (2018-2020),HUSQVARNA,2019,2,8751
TX 125   (2018-2019),HUSQVARNA,2019,2,6290
Vitpilen  701 (modelo actual),HUSQVARNA,2019,2,8316
VITPILEN 401   (modelo actual),HUSQVARNA,2019,2,6371
"701 Enduro   (modelo actual)",HUSQVARNA,2020,2,2765
"701 Enduro  LR (modelo actual)",HUSQVARNA,2020,2,7166
"701 Supermoto   (modelo actual)",HUSQVARNA,2020,2,7134
FC 250   (2017-2020),HUSQVARNA,2020,2,2452
FC 350   (2017-2020),HUSQVARNA,2020,2,9476
FC 450   (2017-2020),HUSQVARNA,2020,2,4489
FC 450  Rockstar Edition (2020),HUSQVARNA,2020,2,7726
FE 250   (2017-2020),HUSQVARNA,2020,2,9781
FE 350   (2017-2020),HUSQVARNA,2020,2,7772
FE 450   (2017-2020),HUSQVARNA,2020,2,4973
FE 501   (2017-2020),HUSQVARNA,2020,2,8606
FS 450   (2017-2020),HUSQVARNA,2020,2,7351
SVARTPILEN 401   (modelo actual),HUSQVARNA,2020,2,4613
Svartpilen 701   (modelo actual),HUSQVARNA,2020,2,6500
TC 125   (2017-2020),HUSQVARNA,2020,2,5085
TC 250   (2017-2020),HUSQVARNA,2020,2,7653
TC 50   (2017-2020),HUSQVARNA,2020,2,2489
TC 65   (2017-2020),HUSQVARNA,2020,2,4539
TC 85 17 / 14   (2017-2020),HUSQVARNA,2020,2,6694
TC 85 19 / 16   (2017-2020),HUSQVARNA,2020,2,10199
TC 85 19/16   (modelo actual),HUSQVARNA,2020,2,5804
TE 150i   (2020),HUSQVARNA,2020,2,7092
TE 250i   (2018-2020),HUSQVARNA,2020,2,8495
TE 300i   (2019-2020),HUSQVARNA,2020,2,5055
TE 300i  Jarvis Edition (modelo actual),HUSQVARNA,2020,2,4419
TE300i   (2018-2020),HUSQVARNA,2020,2,3263
Vitpilen  701 (modelo actual),HUSQVARNA,2020,2,10075
VITPILEN 401   (modelo actual),HUSQVARNA,2020,2,5886
"701 Enduro   (modelo actual)",HUSQVARNA,2021,2,9293
"701 Enduro  LR (modelo actual)",HUSQVARNA,2021,2,7207
"701 Supermoto   (modelo actual)",HUSQVARNA,2021,2,3305
FC 250   (modelo actual),HUSQVARNA,2021,2,6960
FC 350   (modelo actual),HUSQVARNA,2021,2,8067
FC 450   (modelo actual),HUSQVARNA,2021,2,6079
FC 450  Rockstar Edition (modelo actual),HUSQVARNA,2021,2,8518
FE 250   (modelo actual),HUSQVARNA,2021,2,5540
FE 350   (modelo actual),HUSQVARNA,2021,2,9887
FE 350  Rockstar Edition (modelo actual),HUSQVARNA,2021,2,7808
FE 450   (modelo actual),HUSQVARNA,2021,2,7354
FE 501   (modelo actual),HUSQVARNA,2021,2,5304
FS 450   (modelo actual),HUSQVARNA,2021,2,9093
Svartpilen 125   (modelo actual),HUSQVARNA,2021,2,5155
SVARTPILEN 401   (modelo actual),HUSQVARNA,2021,2,5631
Svartpilen 701   (modelo actual),HUSQVARNA,2021,2,9597
TC 125   (modelo actual),HUSQVARNA,2021,2,3981
TC 250   (modelo actual),HUSQVARNA,2021,2,10461
TC 50   (modelo actual),HUSQVARNA,2021,2,8877
TC 50  Mini (modelo actual),HUSQVARNA,2021,2,4464
TC 65   (modelo actual),HUSQVARNA,2021,2,3012
TC 85 17 / 14   (modelo actual),HUSQVARNA,2021,2,8306
TC 85 19 / 16   (modelo actual),HUSQVARNA,2021,2,7141
TC 85 19/16   (modelo actual),HUSQVARNA,2021,2,3328
TE 150i   (modelo actual),HUSQVARNA,2021,2,8990
TE 250i   (modelo actual),HUSQVARNA,2021,2,5654
TE 300i   (modelo actual),HUSQVARNA,2021,2,5747
TE 300i  Jarvis Edition (modelo actual),HUSQVARNA,2021,2,8321
Vitpilen  701 (modelo actual),HUSQVARNA,2021,2,2406
VITPILEN 401   (modelo actual),HUSQVARNA,2021,2,3346
EE 5   (modelo actual),HUSQVARNA,2021,3,8958
Cruise 125   (1998-2005),HYOSUNG,1998,2,8478
EZ 100   (1998-2005),HYOSUNG,1998,2,6035
GF 125   (1998-2005),HYOSUNG,1998,2,2740
Grand Prix 125   (1998-2005),HYOSUNG,1998,2,7661
SB50M Super Cab Plus   (1998-2005),HYOSUNG,1998,2,3617
Sense 50   (1998-2000),HYOSUNG,1998,2,3317
Cruise 125   (1998-2005),HYOSUNG,1999,2,3269
EZ 100   (1998-2005),HYOSUNG,1999,2,8434
GF 125   (1998-2005),HYOSUNG,1999,2,9226
Grand Prix 125   (1998-2005),HYOSUNG,1999,2,8094
SB50M Super Cab Plus   (1998-2005),HYOSUNG,1999,2,1729
Sense 50   (1998-2000),HYOSUNG,1999,2,9602
Cruise 125   (1998-2005),HYOSUNG,2000,2,4174
EZ 100   (1998-2005),HYOSUNG,2000,2,5955
GF 125   (1998-2005),HYOSUNG,2000,2,1569
Grand Prix 125   (1998-2005),HYOSUNG,2000,2,8415
SB50M Super Cab Plus   (1998-2005),HYOSUNG,2000,2,9749
Sense 50   (1998-2000),HYOSUNG,2000,2,8189
SF 50   (2000-2006),HYOSUNG,2000,2,6460
Cruise 125   (1998-2005),HYOSUNG,2001,2,6480
EZ 100   (1998-2005),HYOSUNG,2001,2,7300
GF 125   (1998-2005),HYOSUNG,2001,2,10942
Grand Prix 125   (1998-2005),HYOSUNG,2001,2,3592
GV 125 AQUILA   (2001-2004),HYOSUNG,2001,2,10962
GV 250 AQUILA   (2001-2007),HYOSUNG,2001,2,6958
SB50M Super Cab Plus   (1998-2005),HYOSUNG,2001,2,5387
SF 50   (2000-2006),HYOSUNG,2001,2,9006
Cruise 125   (1998-2005),HYOSUNG,2002,2,9644
EZ 100   (1998-2005),HYOSUNG,2002,2,7802
GF 125   (1998-2005),HYOSUNG,2002,2,6552
Grand Prix 125   (1998-2005),HYOSUNG,2002,2,6217
GV 125 AQUILA   (2001-2004),HYOSUNG,2002,2,10867
GV 250 AQUILA   (2001-2007),HYOSUNG,2002,2,4282
SB50M Super Cab Plus   (1998-2005),HYOSUNG,2002,2,6590
SF 50   (2000-2006),HYOSUNG,2002,2,10971
Cruise 125   (1998-2005),HYOSUNG,2003,2,2631
EZ 100   (1998-2005),HYOSUNG,2003,2,9494
GF 125   (1998-2005),HYOSUNG,2003,2,2396
Grand Prix 125   (1998-2005),HYOSUNG,2003,2,4736
GT 125 Comet   (2003-2008),HYOSUNG,2003,2,7968
GT 250   (2003-2008),HYOSUNG,2003,2,1840
GV 125 AQUILA   (2001-2004),HYOSUNG,2003,2,8658
GV 250 AQUILA   (2001-2007),HYOSUNG,2003,2,9074
SB50M Super Cab Plus   (1998-2005),HYOSUNG,2003,2,6908
SF 50   (2000-2006),HYOSUNG,2003,2,9891
Cruise 125   (1998-2005),HYOSUNG,2004,2,8060
EZ 100   (1998-2005),HYOSUNG,2004,2,5140
GF 125   (1998-2005),HYOSUNG,2004,2,4644
Grand Prix 125   (1998-2005),HYOSUNG,2004,2,10919
GT 125 Comet   (2003-2008),HYOSUNG,2004,2,3412
GT 250   (2003-2008),HYOSUNG,2004,2,1722
GT 250R   (2004-2008),HYOSUNG,2004,2,6622
GT 650 Comet   (2004-2008),HYOSUNG,2004,2,1976
GT 650R   (2004-2009),HYOSUNG,2004,2,5018
GT 650S   (2004-2006),HYOSUNG,2004,2,1602
GV 125 AQUILA   (2001-2004),HYOSUNG,2004,2,2291
GV 125 AQUILA   (2004-2008),HYOSUNG,2004,2,5303
GV 250 AQUILA   (2001-2007),HYOSUNG,2004,2,8030
GV 650i AQUILA 30 Aniversario   (2004-2008),HYOSUNG,2004,2,4488
MS 3 125cc   (2004-2009),HYOSUNG,2004,2,9855
MS 3 250   (2004-2009),HYOSUNG,2004,2,4466
RT 125 Karion   (2004-2008),HYOSUNG,2004,2,8102
RX 125   (2004-2009),HYOSUNG,2004,2,9201
SB 50 R   (2004-2008),HYOSUNG,2004,2,6097
SB50M Super Cab Plus   (1998-2005),HYOSUNG,2004,2,3844
SF 50   (2000-2006),HYOSUNG,2004,2,5151
Cruise 125   (1998-2005),HYOSUNG,2005,2,4657
EZ 100   (1998-2005),HYOSUNG,2005,2,7742
GF 125   (1998-2005),HYOSUNG,2005,2,8377
Grand Prix 125   (1998-2005),HYOSUNG,2005,2,2398
GT 125 Comet   (2003-2008),HYOSUNG,2005,2,8031
GT 250   (2003-2008),HYOSUNG,2005,2,9914
GT 250R   (2004-2008),HYOSUNG,2005,2,8984
GT 650 Comet   (2004-2008),HYOSUNG,2005,2,3322
GT 650 R   (2005-2008),HYOSUNG,2005,2,4203
GT 650R   (2004-2009),HYOSUNG,2005,2,7886
GT 650S   (2004-2006),HYOSUNG,2005,2,6983
GV 125 AQUILA   (2004-2008),HYOSUNG,2005,2,3288
GV 250 AQUILA   (2001-2007),HYOSUNG,2005,2,6555
GV 650 AQUILA   (2005-2008),HYOSUNG,2005,2,5155
GV 650i AQUILA 30 Aniversario   (2004-2008),HYOSUNG,2005,2,5505
MS 3 125cc   (2004-2009),HYOSUNG,2005,2,2099
MS 3 250   (2004-2009),HYOSUNG,2005,2,8280
RT 125 Karion   (2004-2008),HYOSUNG,2005,2,2436
RX 125   (2004-2009),HYOSUNG,2005,2,8347
SB 50 R   (2004-2008),HYOSUNG,2005,2,1787
SB50M Super Cab Plus   (1998-2005),HYOSUNG,2005,2,1581
SF 50   (2000-2006),HYOSUNG,2005,2,1716
GT 125 Comet   (2003-2008),HYOSUNG,2006,2,8834
GT 250   (2003-2008),HYOSUNG,2006,2,6224
GT 250R   (2004-2008),HYOSUNG,2006,2,9968
GT 650 Comet   (2004-2008),HYOSUNG,2006,2,4411
GT 650 R   (2005-2008),HYOSUNG,2006,2,7592
GT 650R   (2004-2009),HYOSUNG,2006,2,5482
GT 650S   (2004-2006),HYOSUNG,2006,2,5003
GT 650S   (2006-2008),HYOSUNG,2006,2,7631
GV 125 AQUILA   (2004-2008),HYOSUNG,2006,2,2988
GV 250 AQUILA   (2001-2007),HYOSUNG,2006,2,2364
GV 650 AQUILA   (2005-2008),HYOSUNG,2006,2,8198
GV 650i AQUILA 30 Aniversario   (2004-2008),HYOSUNG,2006,2,8324
MS 3 125cc   (2004-2009),HYOSUNG,2006,2,6428
MS 3 250   (2004-2009),HYOSUNG,2006,2,9700
RT 125 Karion   (2004-2008),HYOSUNG,2006,2,3373
RX 125   (2004-2009),HYOSUNG,2006,2,10863
SB 50 R   (2004-2008),HYOSUNG,2006,2,9063
SF 50   (2000-2006),HYOSUNG,2006,2,6339
GT 125 Comet   (2003-2008),HYOSUNG,2007,2,7438
GT 125R COMET   (2007-2018),HYOSUNG,2007,2,5010
GT 250   (2003-2008),HYOSUNG,2007,2,6117
GT 250R   (2004-2008),HYOSUNG,2007,2,6504
GT 650 Comet   (2004-2008),HYOSUNG,2007,2,7623
GT 650 R   (2005-2008),HYOSUNG,2007,2,3904
GT 650i   (2007-2008),HYOSUNG,2007,2,3590
GT 650R   (2004-2009),HYOSUNG,2007,2,6164
GT 650S   (2006-2008),HYOSUNG,2007,2,3327
GV 125 AQUILA   (2004-2008),HYOSUNG,2007,2,8110
GV 250 AQUILA   (2001-2007),HYOSUNG,2007,2,8631
GV 250i AQUILA   (2007-2015),HYOSUNG,2007,2,6288
GV 650 AQUILA   (2005-2008),HYOSUNG,2007,2,1663
GV 650i AQUILA 30 Aniversario   (2004-2008),HYOSUNG,2007,2,8664
GV 650i AQUILA Hyperblack   (2007-2013),HYOSUNG,2007,2,4643
MS 3 125cc   (2004-2009),HYOSUNG,2007,2,6520
MS 3 250   (2004-2009),HYOSUNG,2007,2,6114
RT 125 Karion   (2004-2008),HYOSUNG,2007,2,10604
RX 125   (2004-2009),HYOSUNG,2007,2,2182
RX 125D SM   (2007-2015),HYOSUNG,2007,2,2049
SB 50 R   (2004-2008),HYOSUNG,2007,2,6782
GT 125 Comet   (2003-2008),HYOSUNG,2008,2,9493
GT 125R COMET   (2007-2018),HYOSUNG,2008,2,6253
GT 250   (2003-2008),HYOSUNG,2008,2,8026
GT 250R   (2004-2008),HYOSUNG,2008,2,3316
GT 650 Comet   (2004-2008),HYOSUNG,2008,2,7456
GT 650 R   (2005-2008),HYOSUNG,2008,2,4545
GT 650i   (2007-2008),HYOSUNG,2008,2,1954
GT 650R   (2004-2009),HYOSUNG,2008,2,9663
GT 650S   (2006-2008),HYOSUNG,2008,2,9076
GV 125 AQUILA   (2004-2008),HYOSUNG,2008,2,9913
GV 250i AQUILA   (2007-2015),HYOSUNG,2008,2,7295
GV 650 AQUILA   (2005-2008),HYOSUNG,2008,2,3622
GV 650i AQUILA 30 Aniversario   (2004-2008),HYOSUNG,2008,2,10913
GV 650i AQUILA Hyperblack   (2007-2013),HYOSUNG,2008,2,6258
MS 3 125cc   (2004-2009),HYOSUNG,2008,2,7448
MS 3 250   (2004-2009),HYOSUNG,2008,2,7994
MS3 125   (2008-2009),HYOSUNG,2008,2,2393
MS3 250i   (2008-2009),HYOSUNG,2008,2,9854
RT 125 Karion   (2004-2008),HYOSUNG,2008,2,2869
RX 125   (2004-2009),HYOSUNG,2008,2,4646
RX 125D SM   (2007-2015),HYOSUNG,2008,2,3822
SB 50 R   (2004-2008),HYOSUNG,2008,2,7749
SB50M Super Cab   (2008-2013),HYOSUNG,2008,2,5530
GT 125 Comet   (2009-2015),HYOSUNG,2009,2,9013
GT 125R COMET   (2007-2018),HYOSUNG,2009,2,9439
GT 250i COMET   (2009-2015),HYOSUNG,2009,2,3772
GT 250Ri COMET   (2009-2018),HYOSUNG,2009,2,3079
GT 650i   (2009-2015),HYOSUNG,2009,2,8686
GT 650R   (2004-2009),HYOSUNG,2009,2,4375
GT 650Ri COMET   (2009-2016),HYOSUNG,2009,2,6820
GT 650Ri COMET Bitono   (2009-2016),HYOSUNG,2009,2,9819
GT 650S   (2009-2013),HYOSUNG,2009,2,2453
GT 650X   (2009-2013),HYOSUNG,2009,2,2436
GV 125 AQUILA   (2009-2015),HYOSUNG,2009,2,10739
GV 250i AQUILA   (2007-2015),HYOSUNG,2009,2,2842
GV 650i AQUILA Hyperblack   (2007-2013),HYOSUNG,2009,2,9176
MS 3 125cc   (2004-2009),HYOSUNG,2009,2,7594
MS 3 250   (2004-2009),HYOSUNG,2009,2,10098
